x1,x2,x3,x4,x5,y,t
-0.730805569,-0.688677971,1.432168772,0.465561598,-0.519187502,0.431297528,1
1.35410762,1.455286609,-0.165952293,-0.770655858,0.544045662,0.982613443,1
-1.448334965,0.158378598,-0.39853435,-1.739175482,1.354293231,-0.757710506,1
-1.053135354,-2.344201741,-0.272572773,-1.526226204,1.647013393,-0.32391006,0
-0.647557006,2.12160189,-1.903428658,2.197164714,-0.236138875,2.651641594,1
-0.439808207,-0.190789373,0.801540208,-0.929970772,0.802654732,-0.84538785,0
-0.698148497,-0.688246415,-0.297281724,0.683043947,-0.958417862,-0.447720406,0
1.891700511,-0.58496254,2.17762617,-0.937509773,2.338744783,-0.661754665,1
1.043991837,1.64977341,-1.367981,-0.892976191,-0.98091741,0.062804336,1
-0.054505969,0.706028441,1.007100663,0.495958457,0.615874182,-0.320491138,0
1.432133914,0.004434401,-0.430886326,0.642759043,0.505944504,1.633549213,1
-1.387337057,0.167396059,2.541156538,0.060915515,1.0503776,0.337567605,0
-0.193465043,1.650694723,0.624326028,-0.585586459,0.992470501,-1.428190324,0
1.875248684,0.625529639,0.097811492,0.712332895,0.303645902,1.450328158,1
0.892650419,-0.31848078,-0.956336323,1.103668353,2.243994009,-0.99685466,1
0.456854599,0.048917054,2.922048387,1.134409229,1.037418769,0.67892211,0
0.326811501,-0.498777834,-0.363795437,-0.194508396,-1.397104595,-1.485052604,1
-0.219599621,0.15089806,-0.280165722,0.312567994,-0.076818577,1.466731985,0
0.162959707,-0.621186535,-0.316527663,-0.003689767,-0.740482668,0.114908954,0
-0.092487601,-0.616690882,1.086375135,-0.243710463,0.512119212,-1.214598678,0
-0.564451939,-0.21215141,-0.092880431,-1.253400717,-1.65165359,-1.122748105,1
-1.354602907,0.686273599,0.514566497,-0.283822968,-1.715710394,-2.582925802,0
0.738717009,-0.592294966,0.248932512,0.318561086,1.217126925,-0.321527018,1
0.022515441,-3.685499206,0.624769588,-0.858510079,-1.530659679,-2.217395392,1
-0.948720174,-2.275703804,0.73361239,-1.144628904,0.787838656,-1.192374868,1
-0.128223587,-0.175396994,0.610620891,-2.844820409,0.65586581,-3.416750418,1
0.187484255,1.021953564,-0.436189186,0.367259314,-0.80093842,0.192402987,1
0.622113534,0.772297007,-2.66202054,0.329745572,-0.975743084,1.880623451,1
-0.208769649,-0.24763265,0.206031889,0.46001204,-0.26920334,0.261461401,1
-0.602149495,-0.650098133,-1.448208363,-1.876774693,1.251687461,-3.987024842,1
-1.429521444,1.594890884,-1.103204003,0.673914171,1.1812126,0.503433251,0
-0.406889733,-0.08414337,0.204306001,0.1673448,-0.752669584,0.811733106,0
-1.577709861,0.256650385,0.395972833,-0.68181867,1.200849065,0.586192483,1
-0.555480026,0.767655388,0.74152128,-1.650473087,0.81736801,-0.095317575,1
-2.385322917,0.255382932,-0.781336575,0.110929319,1.190551403,-1.432923042,0
0.561623275,0.571205992,0.983507354,-0.480227422,0.537996,-1.639861055,0
0.135123807,-0.477008078,0.322272975,-0.760278859,0.588233817,-2.327634602,1
-1.353237771,1.367577555,-0.36265381,0.454291219,-0.438066397,-0.13491768,0
-0.762632052,-0.094299797,1.554249248,0.030296951,-0.837444122,1.887997546,0
-1.773144756,0.063701202,0.116049246,-0.836285599,0.577898287,0.92350528,0
0.201110724,0.068840686,0.319244147,-1.207186149,0.238704496,-0.800126905,1
-0.031506166,1.114347991,-0.581034511,0.653109272,-0.012957832,0.478728255,1
0.957185728,2.480451729,0.308393454,-0.567815917,0.176732493,1.581588402,1
0.499990007,-0.518771144,-0.246056078,-0.356238529,1.477011243,-0.822654293,0
0.061432084,0.468778086,-1.052226443,-1.276613214,-1.26394536,-0.871109567,0
0.22400355,-0.799829256,-0.874484405,0.58999737,0.977703007,1.349108278,0
-0.661150156,-3.570242768,-1.369037719,-1.722809754,1.573432513,-4.740844283,1
-0.30695628,-1.114165269,1.703863805,-1.343030973,0.158589173,-2.100404135,1
-0.834951554,-1.482721409,-1.008148499,1.160138359,-0.198891687,-0.419009125,1
0.834969874,-0.612779444,-0.730574958,-0.419728932,1.039296928,-0.230090183,0
-0.607405127,-0.939698392,-1.379486388,-0.556594973,-1.439903381,0.203951861,0
2.113892757,0.267381101,-1.500102006,0.548318287,-0.665822253,0.700340474,1
0.026075262,-1.182061714,-0.216240783,0.295464574,-0.298977323,-1.019218105,1
0.899521554,1.030233548,1.524763001,-1.379939143,0.235845368,-2.957518155,0
1.558220498,-0.534893913,1.178289459,0.168030441,-0.887875754,1.778646219,1
-0.525923492,0.229578978,-0.560087075,1.115388816,0.698765456,0.81725604,1
-0.385959658,-1.34520417,0.09307752,1.866309584,1.088594362,-1.449973275,0
1.008362845,0.784568986,1.770398535,0.261415611,1.926006657,-0.24531886,1
0.219861918,-0.295773433,1.539739618,0.08513363,0.357409802,2.183431559,0
0.297199697,0.694089243,0.095798964,-1.142506519,0.737079827,-0.432239816,1
0.298669122,-0.317183407,-0.805294171,0.690477033,-0.922652675,0.59078831,0
-0.588982213,-1.949201815,-0.296713857,0.938196148,0.010389386,-0.158358055,1
-1.0511483,1.66581672,0.532400862,-0.737407001,0.320692163,-0.614618702,0
-0.257070606,-1.849624689,0.520615163,-0.607411524,1.707819175,0.001760681,0
1.24962828,-0.989304567,-1.455624709,-0.409878248,0.800616678,-0.13681571,1
0.661237068,1.661703919,0.14630826,-1.440363396,-0.337605924,-0.684106128,0
-1.264824132,1.032684644,0.520755937,-0.588125467,-0.101867033,-1.081685452,0
1.362658132,1.358218464,-0.202482381,-0.426889842,0.993713041,0.583346467,1
-0.645431031,-0.892552166,0.239368824,-0.125745285,-0.458765993,1.170631758,0
1.712590373,-0.123801586,-0.24459916,-0.33330596,0.132420865,-1.470658772,1
-0.274771642,0.032459357,-1.668710239,-1.158266478,1.520035833,-0.286844594,1
1.05652127,1.156888923,-0.124841829,-1.214386865,0.96495438,-0.081653031,0
0.877812561,-0.815175028,2.770650414,0.586737677,0.828828457,0.079408988,1
-1.17653613,2.077878473,0.153976591,0.573716908,-0.09555256,1.798562566,1
0.461052751,-1.417436194,0.875113086,0.453499986,-1.563105006,-0.899299667,1
1.117848942,-0.005726553,1.518393726,-0.733533475,-1.7408125,0.717655225,1
0.268042984,0.460980943,1.953340855,-0.62609821,0.461009729,0.860050954,0
1.063500087,0.240283956,0.223686937,-1.346533595,0.961191955,-1.261429642,0
-0.023651548,2.305166335,1.240239334,-0.490040906,-0.601095334,-2.000751626,0
-1.281285734,-0.018768617,1.037263945,0.49609536,1.265908808,2.354596658,0
-0.595216426,1.137412133,-0.057322797,1.272696344,-1.507135135,2.568500802,1
-0.690246832,-0.688872125,0.793436665,-1.588258841,-0.114977993,-0.110296986,0
1.154235772,0.725014149,0.034915775,1.51333318,0.43078363,0.008214782,1
0.275295324,-0.273757755,1.81088766,1.611626238,0.367247507,2.817806372,1
0.375502823,0.208633032,0.062614152,-0.137897742,0.526139915,1.461383721,0
-0.731563477,-0.780806975,-0.842089874,0.894616465,-1.949794494,0.503433166,1
1.749969825,-0.598555713,-1.214023209,-0.045398847,-1.062186937,0.480866308,1
-0.627528977,-0.470268062,-0.089511548,-2.07757443,0.417186082,-2.133627609,0
-0.613219281,-1.944722685,0.097351317,1.843423483,-1.744945741,2.682866353,0
-0.203680005,0.097196588,1.329421205,-1.074957161,1.006062165,-0.713434376,1
-0.741014533,0.80983827,1.076218912,-0.405545242,-1.243592287,-0.377123443,1
0.307096838,0.12760113,-1.180808204,0.363236036,-0.070384451,0.345584041,1
-0.054266609,0.094679698,-0.024072975,-0.557498591,0.60426125,-1.065008688,1
-1.047760157,1.948520558,-2.74121966,0.805572647,0.868419899,1.081879672,0
-0.307623231,-1.193759706,0.069537449,-0.961684818,-0.3213372,-1.412277862,1
-0.889345179,0.981941099,-0.072354584,1.157475539,-0.049166535,1.224255849,1
-1.76892094,0.168012326,1.393398281,-0.126732108,-1.229705405,0.619769141,0
-0.337559538,-1.127453866,0.944682836,-1.144572912,-0.995099835,-0.355245817,0
-0.066222243,1.260469664,-0.95942794,-0.223976582,-0.458088384,-0.335992917,0
-0.366410423,-2.182980152,-1.376573851,-0.818140241,0.289706801,-0.743843868,1
-0.572814638,-1.559262046,-0.34714863,0.313583156,1.562590885,-0.704317851,0
0.328556484,-0.98813738,0.003767117,-0.291210905,-1.437165302,-0.166857681,0
0.035583916,1.407505933,1.301441744,-2.723051212,-0.174168817,-1.799700666,1
-0.4369394,-0.273023879,0.092184882,-1.328629137,-0.28011347,-0.679443841,1
-0.263955608,1.791801877,-1.286206658,0.076227124,-1.816889549,0.730390122,0
1.326492795,-0.396383056,0.203906527,-0.325758374,-1.39098416,0.202633609,0
0.228280335,0.300930372,-0.953040365,0.114889122,-0.147401449,-0.411637018,0
1.578084368,0.910316051,0.805761886,0.231647713,0.084132441,-1.176047508,1
-0.546075375,-0.954563862,0.990129461,-1.129916146,-0.104178585,-1.312524264,0
-1.251535535,-0.300056888,-0.48470214,0.612046761,-1.185049484,-0.673549241,0
-2.591967693,0.374174639,0.984507494,-0.591298668,0.073651361,-2.083680125,0
-0.25647201,-0.371955999,0.594788269,0.508692564,0.693653351,-0.994298487,0
-0.006418673,0.166511253,0.033997626,0.337017896,-0.159934489,1.16038403,0
-1.360900144,0.129262186,0.286160741,0.197811934,1.142734348,-0.307301335,0
0.652148688,0.849605169,-1.133779891,0.650318379,-0.160261836,1.319487679,1
-0.941690687,1.038644632,-1.432479103,-1.620502749,-0.279526863,-0.515092234,0
2.71796879,0.171652662,0.963428192,0.131269869,-0.834328514,1.264652752,1
0.835530502,-1.162423741,0.516463744,-2.131985851,-1.129964444,-0.903294947,1
1.639531821,1.633454489,-0.9265218,0.734492341,0.968939015,0.692625059,1
0.56089261,-0.063406375,-1.940690125,1.655023988,-0.677022472,1.241467193,0
0.949391753,1.077442122,-0.340150111,0.30313644,0.170150434,0.786562937,0
-0.904202843,-0.04516136,0.392523435,1.45019965,1.529390679,0.044826117,1
-1.137719154,1.034926132,-2.066796873,-0.263735869,-1.190832578,0.068487014,0
0.944465851,0.483842753,-1.606244549,-0.80198944,0.163768556,-0.875985436,1
-0.095377745,-0.338618638,-0.281722477,-1.571457881,1.437350131,-0.347341688,1
1.103647604,0.778823331,-0.003866832,0.332011073,1.398721483,2.452672296,1
-0.553334391,-0.144132649,-1.988308851,0.153974406,0.039081248,0.438378817,0
-0.487649867,0.560118158,0.330101758,1.335904492,-1.042475635,2.076865525,1
-0.560665756,0.803711137,-0.148773403,-0.037691332,2.299787868,0.444706492,0
-1.243694875,-0.090209931,-0.761905124,0.978949487,-0.593467359,2.808269612,1
0.343965126,0.740871645,0.740294057,0.247899354,-0.038551795,-0.372146174,0
-0.78502412,-0.018391031,0.176697957,0.513351745,-0.146913246,-0.501215652,0
1.814622645,-0.160216871,1.170297768,2.554230596,1.80666395,1.404631114,1
0.734725608,-0.282997362,1.327434323,-1.05340435,-0.830249576,-0.789532479,1
0.394839366,0.305862549,0.215480508,0.969638843,-0.451523676,2.026787476,1
1.42333096,0.695077405,-0.506851669,1.225683479,1.062945829,1.52332798,0
0.338922604,-1.130628087,-1.441749395,0.038091238,-1.329871139,-1.605886726,1
1.555501497,2.164918244,-0.751705667,1.749661499,0.288280268,0.165387185,1
-0.073573201,1.330249185,0.846215888,-0.434303633,0.547131868,-0.252923666,0
0.830282519,2.375142722,0.582802615,0.407231427,0.895095144,-1.152201771,0
-0.620880885,0.739125935,-0.992346955,2.384405444,0.267728128,2.181406314,0
-0.040937736,1.896390738,-0.755164089,-0.634463879,-0.181916172,1.68835012,0
-0.447288895,1.669342174,-1.045285252,0.4332318,-0.896100048,0.551201395,1
-1.43736611,-2.182984541,1.07744952,-0.996905306,-0.606447051,-0.717870492,1
0.361714719,0.749315904,-0.909372619,0.556367831,1.639226017,1.589877154,0
0.259636849,-0.661983105,-1.264567745,0.15490363,-0.007816429,0.196015301,1
0.901987721,0.501713545,-0.56462915,-1.452021894,-1.400046731,-1.989243125,1
0.116683554,-0.047075001,0.02597,-0.588391084,0.642609217,-2.221987011,1
0.496412081,1.544831005,0.237450507,0.04859734,0.437078541,1.852968535,0
-0.374657105,0.912679237,0.291091039,0.384405728,0.993193199,0.399576131,1
1.666191085,0.198302369,-0.32456294,0.486407495,-0.579262828,0.203561468,1
-0.443213594,1.689496885,-0.148573924,-1.026564541,-0.338875177,-1.515247075,0
-0.656714446,-0.367711339,-1.66166018,-0.190075373,-0.624918693,-0.716639137,0
1.231637289,1.02166822,-0.527488041,-1.491468677,-0.673083783,-0.851658743,1
0.921590482,-0.152427999,-1.264299641,0.010649177,1.028954746,0.024333729,1
-0.352019012,-0.544779174,-0.655072284,-0.312578807,0.19468566,-0.316917801,0
1.309578569,0.236837742,0.813973469,0.256592689,-0.929040022,1.922921992,1
1.349229135,-0.875602014,-0.6104604,0.68270836,0.427336222,-0.888901839,1
-1.035990204,-1.322188453,0.927434342,1.019269691,0.112170827,-1.473395064,1
-0.982076237,0.009303759,1.307601206,0.318049855,-0.638908438,0.266187269,1
0.792024341,1.951107151,2.12507605,0.526821688,-0.051676019,-0.622343723,1
-1.492286932,-0.739750689,1.282212178,0.783419163,0.178422583,1.170660603,1
-0.828887674,0.75803467,0.611423065,0.514235417,-0.755387088,0.442543752,0
-0.676186428,-1.300092415,-2.20089628,-0.534470644,0.221435759,-2.175817531,0
-0.468926331,1.121529774,-1.290278996,1.317779446,0.835021701,0.320930904,1
-1.248230335,2.581187722,-0.228397973,-1.006895378,-0.963942878,-0.324982387,0
-0.478180412,-0.361734474,-0.582444659,0.29215691,1.243597097,-0.350217245,1
-0.669005994,0.269809252,1.083886413,-0.511650116,-0.701179073,-1.3923176,1
0.170558476,-3.20140396,-0.066077216,2.032062038,-0.44334041,0.694348776,1
1.659207379,0.409195254,-0.227501146,0.230566739,0.445510895,0.58544505,1
-0.634389415,-1.46038706,-0.272208825,-0.699538953,0.614139678,-1.997873719,1
0.680149201,-0.443117059,0.523759591,0.421366825,-2.238832941,0.124969301,0
0.967264869,-1.368524153,-0.232580874,1.604747729,0.835158683,0.409005628,1
-1.329152049,0.06882839,0.043756589,0.273083356,-1.368019865,-0.948851066,1
2.186897281,0.438098634,0.128567827,0.947590952,-0.186035238,-0.495327744,0
0.621171797,-0.744282222,-0.656852206,0.554106995,0.006833248,0.061268913,1
-0.045212523,0.368679702,-1.169030377,-2.610793194,-0.265906157,-2.21982711,1
-1.365557343,0.357465532,1.107159166,-0.192225038,-1.415148297,-1.524997682,0
-0.128078616,-0.854017599,1.144475187,0.006276408,1.204207042,0.398101782,0
-0.817542797,-0.021593243,-0.759773078,0.487796812,-0.296436671,2.951842211,0
-0.721084568,-1.414352013,0.839116988,0.619829932,-0.557768206,0.418143007,0
-0.750041395,0.485021877,1.25584525,-3.581473945,1.131875721,-3.137113335,1
0.316696392,0.496235088,-0.435178088,-0.999053258,0.31019979,-1.279646953,0
-1.647731184,1.306129695,0.491597777,-1.024618398,0.590599163,-1.852294685,0
-1.497472623,0.623913204,0.780485917,0.050672402,0.581581777,1.338860597,0
-0.978059471,-2.521361406,0.722754102,1.009590902,1.260675564,0.493896456,0
-0.164355122,-1.024376078,-2.432424458,3.311734591,0.679813796,3.170843539,0
0.412323481,-0.657706757,0.204551935,0.195051817,-0.413188134,-1.636520993,1
0.34100183,0.006704989,1.598654056,-1.657628399,-0.415772887,-0.900181781,1
0.080786461,0.063909868,-2.738581761,-0.199838589,0.531488928,-1.383627544,0
-2.772253544,1.308320417,0.69319386,2.24573631,-0.922516915,1.255726297,0
-0.885503804,-1.193647053,-0.344902843,-0.359252476,-2.035766376,-1.638203841,0
-1.016750886,0.780835454,-0.786435953,1.585726337,-1.489973299,1.842903048,0
0.62694232,-0.836702587,0.262606615,0.054576882,0.542255027,-0.799324142,0
-2.052874337,0.658481888,0.096702375,-0.035402303,1.369347111,0.011874414,1
1.566725566,1.555101169,-1.375919638,1.008212451,-0.404086797,0.666341185,0
-1.220724648,-0.152059896,-1.324469751,-0.225499733,0.729375518,-0.780332722,0
-0.468736574,0.327584351,1.346979168,0.354497516,1.846091073,0.75760399,1
0.403473697,-1.273023736,-0.606712594,-0.033317997,0.246636862,-1.096323389,0
0.975912181,-1.012567462,-0.25773505,0.337736972,0.3380641,1.228317051,1
1.839290809,-1.735843692,0.619090916,0.301578208,0.291636891,1.503988311,1
1.59878493,-0.609685386,-1.377795498,-1.521685864,-0.542928379,-0.170052508,1
0.28260865,0.043701357,1.660885394,-1.250392414,0.057058981,-1.770790961,0
-0.89808468,-0.804424868,0.510022334,0.967058831,-0.044927255,0.896946462,1
-0.761340534,-1.1282597,-0.290360162,-0.186490214,0.810140092,0.372768823,0
-1.276903563,1.867454674,2.835720449,0.175577623,0.218514628,-0.096267205,0
0.236621559,0.582086877,-0.860766586,0.160298945,-0.150021976,1.026353033,0
-0.424659195,0.993339907,-0.802686415,0.957615411,0.412133431,1.9864913,1
1.034483628,-0.105434239,-0.420816991,-0.06210144,0.976654,-0.145784563,1
1.462654667,0.855962681,-2.098040642,1.119404488,0.036167605,0.350191355,0
0.036771503,-2.415958795,-0.698281472,0.677659282,-1.094073196,-2.252845178,1
-2.553085924,-0.085087481,-1.052544949,0.515802897,0.933571428,1.460672273,0
0.130469664,-0.262971649,-0.596145218,0.085348303,-0.766296293,0.127317974,0
0.147266461,1.045870923,-0.186357276,0.188255419,0.483873839,-1.104716517,0
-0.544820147,0.054834687,-0.711296669,-0.866651455,0.655857533,-0.985118671,0
-1.142770416,-0.026356039,-0.292560988,-0.819047283,0.348171088,0.133251001,1
-1.517652636,-1.114285185,-0.918147755,-1.243642328,-0.598423468,-1.168077926,0
0.0318048,-0.040961621,0.134601469,-0.357701142,0.003511365,-0.653553649,0
1.293774953,-1.884539366,0.267753701,-0.251534304,-0.40240859,-0.757090536,1
-0.858321646,-2.016243998,-0.023755733,-1.253350297,0.68660464,-0.487770141,1
-0.84248304,-0.661062058,-0.415853975,0.532477138,0.709261598,1.548844322,0
0.632552066,-0.614086099,0.668643958,-1.440639483,0.584351859,-2.385353236,1
0.363953637,0.523890634,-0.804474807,-0.224206753,1.263256032,0.478782288,1
-1.562334058,0.206460709,-0.432855813,-0.155496748,0.289859888,-2.322866677,1
-1.094331696,0.536810555,-1.082676027,-0.250597896,-1.664905533,-1.516485376,0
-0.015443528,-1.337589859,0.358417745,1.958069479,-0.408198258,1.748421072,1
-0.971892595,-0.348495871,0.235706417,-1.210124587,-0.186127581,-2.236049153,0
1.919534925,0.607483651,-0.980820192,0.145748337,-0.330172384,0.971190757,1
-0.591001261,-0.942381679,1.865356508,-2.416053791,0.888693887,-2.264813934,0
-0.521515597,1.413906429,-1.277341178,0.53473529,1.054712428,0.895315321,0
0.096271973,0.288180846,-0.85000051,-0.643104727,-0.383296694,0.353011888,1
0.26072816,-1.391239237,-1.930413543,-0.882138526,0.508523441,-3.212175201,0
-0.708012022,-0.606895942,0.34641045,0.004720052,0.210568918,-0.578231382,0
0.426841357,-0.401396631,-1.195868128,-1.539198364,-1.662348542,-0.240911658,1
0.674079958,-1.652091389,0.706091258,-0.542375333,0.409420528,0.500477799,0
0.490809852,-0.153130752,0.380914544,0.294672165,1.07084812,0.8452762,1
-1.384557847,0.174268944,-0.515209831,-0.610157107,-0.528301824,0.050301415,0
1.274288901,-1.402205831,-0.17140894,-0.673519633,0.85084041,-0.281631859,1
-1.00676076,-0.278467908,0.930903022,0.946772453,-0.174218904,1.203867993,1
-0.003203151,0.61501358,-0.098306978,-0.787681084,-1.452948152,1.032761524,1
0.182145038,-1.125066766,0.236452981,-1.069373113,0.211292008,1.207591568,1
-0.606276148,-0.738509064,2.043196419,-0.303580777,1.324854926,-1.905455195,1
-1.785547461,-0.753417871,1.200793972,-0.550302138,0.625709744,-0.682959509,0
-1.716381959,-0.086207434,-0.526284764,0.484422384,-1.013256845,1.293586363,0
-0.951824181,0.501164103,-0.044239892,1.110583499,-1.223938766,0.452388575,0
0.490270479,-0.27953554,-1.623681349,0.005024608,-0.874292875,-1.092057126,0
-0.340520392,-1.892281094,-1.360097444,0.967956591,0.589075116,0.22993197,1
-0.802038043,0.43413854,-1.201062502,-1.19995457,-0.513677181,-0.661558973,0
-0.317572777,-1.333889816,-0.34847671,0.806226766,1.018971009,1.827767045,0
-0.895406588,-0.46358317,-1.326869905,-0.227534032,-2.156024603,0.586695047,0
0.456868087,0.241443095,0.042332098,0.534736927,-1.318411434,-0.394780403,1
0.958400899,0.460159108,-0.452782204,1.106934085,0.278864561,2.269486251,1
0.108728977,-0.098849347,0.311965274,0.732901948,-2.126767077,-0.925969058,0
-1.357075669,-0.012268395,-0.07257228,-1.071153619,0.426919648,-2.098083034,0
-1.877166602,0.862813563,0.733224756,-0.657433137,-0.157614138,0.332273843,1
-0.593757234,-0.37058416,0.674931296,0.527088529,-0.008183128,-0.16210646,1
-1.894960333,1.723455764,0.377113718,-0.34390939,1.499731721,1.914509402,0
-0.9915795,-0.94367527,1.608988883,0.318286611,0.058938488,-1.232596513,1
0.380694252,0.548697114,-0.501301666,-1.416095208,1.255774973,-1.784908364,0
0.254172278,0.833925605,-0.919203065,0.342033274,-1.937822528,-1.422866003,0
-0.806020363,-0.167213942,-0.095197629,1.309429812,-1.441996993,1.187057599,0
-0.117254184,0.26042864,1.022412029,-1.778918724,0.527570038,-2.096436609,0
0.510056651,-2.228815717,1.052350254,1.661426788,-0.532128939,-0.495623591,1
1.699747839,0.19422543,-2.084313712,-0.307090521,0.654582735,-0.389624061,1
0.322262414,1.172856016,-0.116109719,-1.773179093,1.239670492,-0.517795557,1
-0.33213266,2.175706092,0.097916433,0.605923625,-1.150236031,0.449451891,1
-2.432387976,0.165007467,0.141366088,-0.19101663,0.041300126,-0.735856799,0
0.512859224,0.062967484,1.406455066,0.258561546,1.280910583,0.310584899,1
1.061966891,1.584444245,0.251136927,1.411134908,-0.005020993,1.464062129,1
-0.368938351,-1.046728716,-0.911341077,-1.859641772,1.980135641,-0.272585792,0
0.584488171,1.765230443,-0.523675338,-1.28261403,0.084903465,0.120188004,1
-0.310999706,1.124020578,-0.215659193,-0.319216599,2.325371156,0.783819641,0
-1.818139949,-0.286231197,0.686095634,-0.519309593,-0.500097519,-0.92726405,0
1.288563878,2.154723102,1.018077118,-0.660578324,1.763454883,-1.25819642,1
0.75854487,0.582464793,-1.607034668,-0.390760921,1.144320293,-1.496757111,1
-0.322920007,0.501160194,0.135931853,0.397013652,-0.266986771,0.834355353,0
0.983033846,1.740230037,-1.564249686,-0.27974977,0.74295709,0.712777285,0
1.280293343,-0.748394465,0.174486494,-2.344412361,-0.466061025,-0.978994629,1
2.029874816,-0.007948951,-1.953852555,0.902891491,-0.094886232,-1.134757856,1
0.545810674,0.394027854,0.226724608,-0.810935089,-1.622256064,0.216548632,1
0.088434011,0.906615569,-0.817504364,-0.77048512,0.4780319,-1.393255445,0
1.897040377,1.741456613,-1.05926278,0.629529961,0.178723545,2.104958063,1
0.444708831,-0.086562505,-0.495634912,1.165948103,-0.927416202,0.04757956,1
0.307700411,1.671942202,-0.005634419,0.603295893,1.240503078,2.125041916,1
-0.846344172,-1.048497091,-0.892003732,2.0495771,-0.380504562,0.936088601,1
0.082249207,-0.597409626,-0.784649061,-0.416767347,1.168669266,0.4940775,1
0.322706276,0.520086976,-0.422187994,0.733997454,0.393031957,-0.763189194,0
-1.338272737,0.468087824,-1.036989808,0.947150204,-0.007852964,0.673571842,0
-0.904204155,0.505090539,-0.942074229,0.375226369,-1.543299753,-0.486995972,0
0.261774419,0.461108978,-0.979969753,-0.992902499,-0.89707693,0.142007005,1
-1.171230415,0.094015063,-0.532909829,-0.884700365,0.167527441,-0.910799845,0
-1.384733632,0.261570234,1.275343816,2.32095647,-0.876588073,2.165063506,0
-0.882873622,-1.343803445,1.67976829,1.805174881,1.668022036,1.670275782,0
-0.643130556,1.732809142,-0.243688656,-1.765871615,-1.793228556,1.483749064,1
0.515322771,-1.465312601,0.855499636,1.028166567,1.814466292,2.437967231,0
-0.460530251,-0.91026932,-0.780990014,-0.107117623,-0.657885146,-0.397759741,1
-0.164514365,1.137948039,-0.192055504,-0.884124634,0.033896148,0.368156656,1
-1.203874608,-0.027718023,1.308009853,-0.697397477,-0.853405876,-2.643318562,0
-0.183378053,2.120567746,-0.032469503,-1.242326692,0.58996937,0.746486652,1
0.603868447,1.459697147,0.30479559,-1.219940354,-1.332740074,-1.585349414,0
-0.353752204,1.26622991,-0.853984811,0.398032958,-0.582308485,-0.210320035,0
0.41218812,1.464593041,0.239191601,-0.623548993,0.442638377,-0.065289639,1
2.209901514,-0.407789679,0.36732663,0.968732418,0.996139149,0.405109736,0
0.76218542,0.3790985,1.477032934,1.187813396,-0.452666162,2.881779862,1
0.451931155,0.352348449,-0.389948415,-1.984406176,0.885880003,-1.689571539,1
-0.481983483,-0.307772767,0.327288302,-0.902764036,0.454907081,-0.342376698,0
1.389912937,0.222321477,1.201717372,-0.662515968,0.538784862,-0.373233286,1
-0.060528029,-2.073214894,1.14925104,-0.041179977,0.443317013,-1.500014802,1
-0.204180469,-0.252953452,-0.28087833,-0.442024586,-0.297854171,0.157596331,1
-0.588096291,-0.645333666,-1.169810189,2.723111279,-0.655331274,2.139144271,0
0.267057325,-1.240898936,-0.092805544,-0.938734883,-0.697914422,0.680681639,0
-0.69817059,0.239780402,-0.691085055,1.5822374,0.127306181,3.107079776,1
-1.891235047,0.374895062,1.872400772,0.292416195,0.499904606,0.798585317,0
-0.292773289,0.618466287,0.974194386,0.238980877,1.330349196,-0.163872964,1
1.305759327,0.449013428,-0.83261004,-0.505114645,0.277675837,0.869206033,1
-0.124851641,-0.837441076,0.861361519,-0.457007231,-1.034218204,-1.253673968,1
0.503961904,-0.623868792,-0.954658424,0.095615556,2.813080964,-1.01737888,0
-0.503559719,-0.022929782,-0.381698704,0.033210466,-1.413146413,0.932488386,0
-0.272331454,1.032464201,-1.320937499,1.494297562,-1.709094398,-0.253357233,1
0.897292348,0.97532524,1.088103762,0.118495386,0.322153047,-1.651259494,1
0.737022098,-1.366045905,0.566869993,-0.820173376,0.007063005,-1.024141428,1
1.402455737,0.571187176,-0.830649606,1.58337999,-1.276679799,1.829855956,1
-0.843359801,0.976473781,-0.725720341,0.710551927,0.669001709,1.496451212,1
0.121196179,0.656511876,-0.486080135,-0.695947786,-0.13092716,0.112986015,0
-0.01567277,-0.922818592,-1.941003716,1.159897228,0.919640582,1.306968455,1
0.107057294,-0.808311851,2.70199642,1.077722731,-1.478217371,-2.276319525,1
0.593903842,-0.28238826,1.689808665,0.564287667,-1.127760366,-0.416219991,1
-1.210318249,-1.336169792,0.175828428,-1.656771899,-2.723575337,-2.575980025,0
-0.484534329,-1.216723854,-0.369635792,-2.150811985,-0.117995689,-2.319585284,0
0.011888956,-1.148705469,-1.916374191,-0.079596544,1.148555964,-1.883959899,0
-2.485625433,-0.002016982,-2.612980024,0.61368734,-0.633012075,-0.361011184,0
-0.040743695,-1.37555386,1.173408148,0.846396761,1.513506085,0.02462667,0
-1.072081596,0.781343613,4.068096915,-1.476914423,-0.128425502,0.54487895,0
-0.590474649,-1.155580924,0.617627825,0.420879134,-1.748997978,1.410755329,0
-0.314395231,-1.798672981,-2.392669164,0.60913999,0.839237289,2.661232816,0
-0.660989043,-1.000782093,0.072629243,0.602852669,2.567501898,-0.124287597,1
0.37808523,1.827170919,1.420309881,-1.517119838,-1.572851867,1.084136946,1
0.203710422,0.331222973,-1.323716031,-0.720542089,-0.422144543,0.535825002,0
-0.581105014,0.864915751,0.269788975,1.114232365,-0.337263662,1.080668985,1
-0.894885598,0.29467991,1.931686891,1.519698379,0.558059858,3.682943311,0
-1.723668142,-0.772906459,-0.606602711,0.987389389,2.793552223,1.108711757,0
